user_ranking,user_name,game_platform,user_average_ranking,game_title
3,Rahsmoove,Xbox 360,6.0,Resident Evil: Operation Raccoon City
7,Rahsmoove,Xbox 360,6.0,Just Cause 2
5,Rahsmoove,Xbox 360,6.0,I Am Alive
9,Rahsmoove,Xbox 360,6.0,Alan Wake's American Nightmare
8,Rahsmoove,Wii,6.0,Resident Evil: The Umbrella Chronicles
10,Rahsmoove,Xbox One,6.0,Grand Theft Auto V
10,XBONE,PlayStation 2,8.6,Bully
10,XBONE,Xbox 360,8.6,Minecraft: Xbox 360 Edition
8,XBONE,iOS,8.6,Terraria
7,XBONE,PlayStation 3,8.6,Call of Duty: Black Ops II
10,XBONE,PC,8.6,World of Warcraft
6,XBONE,Xbox 360,8.6,Call of Duty: Modern Warfare 3
10,XBONE,PlayStation 2,8.6,Burnout Revenge
10,XBONE,PlayStation 2,8.6,NBA 2K6
10,XBONE,PlayStation 3,8.6,Skate 3
8,Rahsmoove,Xbox 360,6.0,Grand Theft Auto IV: The Ballad of Gay Tony
8,Rahsmoove,Xbox 360,6.0,Saints Row
9,Rahsmoove,Xbox 360,6.0,Saints Row 2
7,Rahsmoove,Xbox One,6.0,Call of Duty: Ghosts
8,Rahsmoove,Xbox 360,6.0,L.A. Noire
5,Rahsmoove,Xbox 360,6.0,Call of Duty: Ghosts
10,XBONE,Xbox One,8.6,Dead Rising 3
9,XBONE,PlayStation 4,8.6,Killzone: Shadow Fall
7,XBONE,Xbox One,8.6,Call of Duty: Ghosts
10,XBONE,PlayStation 3,8.6,The Last of Us
8,XBONE,PlayStation 3,8.6,NBA 2K14
10,XBONE,PlayStation 3,8.6,Assassin's Creed
4,XBONE,PC,8.6,RuneScape 3
8,XBONE,Xbox One,8.6,NBA 2K14
8,Rahsmoove,Xbox 360,6.0,Midnight Club: Los Angeles
4,Rahsmoove,Xbox 360,6.0,Saints Row IV
3,Rahsmoove,Xbox 360,6.0,Watch Dogs
3,Rahsmoove,PC,6.0,World of Warcraft
4,Rahsmoove,Xbox One,6.0,Watch Dogs
5,Rahsmoove,Xbox 360,6.0,WWE 2K14
6,Rahsmoove,PlayStation 2,6.0,True Crime: New York City
8,Rahsmoove,Xbox One,6.0,NBA 2K14
5,Rahsmoove,Xbox 360,6.0,Assassin's Creed IV: Black Flag
7,Rahsmoove,Xbox One,6.0,Titanfall
10,Rahsmoove,PlayStation 2,6.0,Grand Theft Auto: San Andreas
7,Rahsmoove,Xbox 360,6.0,Grand Theft Auto IV: The Lost and Damned
7,Rahsmoove,Xbox 360,6.0,Split/Second
8,Rahsmoove,PlayStation 2,6.0,Silent Hill 2
10,XBONE,Wii,8.6,FIFA Soccer 08
6,Rahsmoove,Xbox One,6.0,Call of Duty: Advanced Warfare
8,Rahsmoove,Xbox One,6.0,Battlefield 4
10,Rahsmoove,Xbox 360,6.0,Grand Theft Auto V
5,Rahsmoove,Xbox 360,6.0,Resident Evil 6
9,Rahsmoove,PlayStation 2,6.0,Resident Evil 4
9,Rahsmoove,Xbox 360,6.0,Resident Evil 4 HD
8,Rahsmoove,Xbox 360,6.0,Mafia II
10,Rahsmoove,PlayStation 3,6.0,Batman: Arkham City
10,Rahsmoove,Xbox 360,6.0,Batman: Arkham City
8,Rahsmoove,PlayStation 3,6.0,Resident Evil 5
0,Rahsmoove,Xbox 360,6.0,Ride to Hell: Retribution
0,Rahsmoove,Wii U,6.0,The Letter
3,Rahsmoove,PC,6.0,Goat Simulator
3,Rahsmoove,Wii U,6.0,Sonic Boom: Rise of Lyric
5,Calta,Xbox 360,0.0,Hour of Victory
5,XBONE,iOS,8.6,Touchgrind HD
10,XBONE,Wii,8.6,The Legend of Zelda: Twilight Princess
8,Rahsmoove,PlayStation 3,6.0,Grand Theft Auto IV
8,XBONE,PlayStation 3,8.6,The Lord of the Rings: Conquest
0,Rahsmoove,Xbox One,6.0,Fighter Within
3,Rahsmoove,PlayStation 4,6.0,NBA Live 14
3,Rahsmoove,PlayStation 3,6.0,Dead or Alive 5
0,Rahsmoove,PC,6.0,Day One: Garry's Incident
5,Rahsmoove,Xbox 360,6.0,Dark Sector
7,Rahsmoove,PC,6.0,The Wolf Among Us: Episode 2 - Smoke and Mirrors
9,Rahsmoove,Wii U,6.0,Mario Kart 8
5,Rahsmoove,Xbox 360,6.0,Silent Hill: Downpour
10,XBONE,PC,8.6,Star Wars: Knights of the Old Republic
6,Rahsmoove,Xbox 360,6.0,Def Jam: Icon
7,XBONE,PlayStation 3,8.6,The Last of Us: Left Behind
10,XBONE,Xbox One,8.6,Ryse: Son of Rome
10,XBONE,PlayStation 3,8.6,The Walking Dead: Season Two Episode 1 - All That Remains
9,Rahsmoove,PlayStation 3,6.0,Grand Theft Auto V
0,Rahsmoove,Xbox 360,6.0,Rambo: The Video Game
10,XBONE,Xbox One,8.6,Trials Fusion
10,XBONE,iOS,8.6,Draw Rider Plus
3,MontanaMaxxx,Xbox One,0.0,Madden NFL 25
1,XBONE,iOS,8.6,Dark Echo
4,gentrumpet,Xbox One,6.4,Battlefield 4
10,gentrumpet,Xbox One,6.4,Assassin's Creed IV: Black Flag
9,gentrumpet,Xbox One,6.4,Dead Rising 3
1,gentrumpet,Xbox One,6.4,NBA 2K14
9,Rahsmoove,PlayStation 2,6.0,Def Jam: Fight for NY
3,Rahsmoove,PC,6.0,Hatred
2,Rahsmoove,Wii,6.0,Ten Pin Alley 2
3,Rahsmoove,Xbox 360,6.0,Sonic Free Riders
0,Rahsmoove,PC,6.0,Big Rigs: Over the Road Racing
6,Rahsmoove,Xbox 360,6.0,Grand Theft Auto: San Andreas
4,Rahsmoove,Xbox 360,6.0,Sonic the Hedgehog
6,Rahsmoove,Xbox One,6.0,Batman: Arkham Knight
7,Rahsmoove,PlayStation 2,6.0,True Crime: Streets of LA
10,Rahsmoove,Xbox 360,6.0,The Elder Scrolls V: Skyrim
9,WhiteTieReview,Xbox One,8.1,NBA 2K14
9,WhiteTieReview,Xbox One,8.1,Wolfenstein: The New Order
8,WhiteTieReview,Xbox One,8.1,Forza Motorsport 5
7,WhiteTieReview,Xbox One,8.1,Halo: Spartan Assault
9,WhiteTieReview,Xbox One,8.1,Titanfall
8,WhiteTieReview,Xbox One,8.1,Max: The Curse of Brotherhood
6,WhiteTieReview,PlayStation 4,8.1,Guacamelee! Super Turbo Championship Edition
8,WhiteTieReview,Xbox One,8.1,FIFA 14
8,WhiteTieReview,Xbox One,8.1,Call of Duty: Ghosts
9,WhiteTieReview,Xbox One,8.1,Madden NFL 15
0,firefistus,Xbox One,0.0,NBA 2K14
0,Thatguy93,Xbox One,0.0,NBA 2K14
0,ewade20,Xbox One,0.0,NBA 2K14
0,Alexof25th,Xbox One,0.0,NBA 2K14
3,drifter136,Xbox One,0.0,NBA 2K14
6,Scotty86,Xbox One,0.0,Ryse: Son of Rome
8,DownByTheRiver,Xbox One,7.0,Trials Fusion
5,RickyBooby,Xbox 360,6.9,Star Wars: The Force Unleashed II
10,SaleenS7TT,Xbox One,7.8,Call of Duty: Ghosts
3,GFC06,Xbox One,0.0,NBA 2K14
0,Lobane,Xbox One,0.0,NBA 2K14
2,Lobane,PC,0.0,X Rebirth
9,SaleenS7TT,Xbox One,7.8,NBA 2K14
9,Lobane,PC,0.0,The Elder Scrolls Online
8,SaleenS7TT,PlayStation 4,7.8,NBA 2K14
10,SaleenS7TT,PlayStation 4,7.8,Call of Duty: Ghosts
7,SaleenS7TT,PlayStation 4,7.8,Killzone: Shadow Fall
10,corpal_hudson,Xbox One,9.5,Wolfenstein: The New Order
5,ruebush,Xbox 360,7.2,Madden NFL 13
7,DownByTheRiver,Xbox One,7.0,Plants vs Zombies: Garden Warfare
8,RickyBooby,Xbox 360,6.9,Kinect Adventures!
8,pinball123,PlayStation,6.9,Legacy of Kain: Soul Reaver
7,pinball123,PC,6.9,Cities: Skylines
10,corpal_hudson,Xbox One,9.5,Battlefield 4
10,corpal_hudson,Xbox 360,9.5,Aliens: Colonial Marines
8,corpal_hudson,Xbox One,9.5,NBA 2K14
10,corpal_hudson,PlayStation 3,9.5,Saints Row: The Third
10,corpal_hudson,Xbox One,9.5,Dead Rising 3
10,corpal_hudson,Xbox One,9.5,Ryse: Son of Rome
5,corpal_hudson,Xbox One,9.5,Thief
10,corpal_hudson,PlayStation 3,9.5,Fuse
9,pinball123,PC,6.9,Pillars of Eternity
8,pinball123,PlayStation 4,6.9,Bloodborne
7,pinball123,PC,6.9,South Park: The Stick of Truth
8,DownByTheRiver,Xbox One,7.0,Titanfall
8,DownByTheRiver,Xbox One,7.0,Metal Gear Solid V: Ground Zeroes
5,pinball123,PC,6.9,Football Manager 2015
8,pinball123,Xbox One,6.9,Dragon Age: Inquisition
9,pinball123,3DS,6.9,Pokemon Y
8,pinball123,3DS,6.9,Pokemon Omega Ruby
8,pinball123,Wii U,6.9,Monster Hunter 3 Ultimate
7,pinball123,Wii U,6.9,Nintendo Land
6,pinball123,Wii U,6.9,Donkey Kong Country: Tropical Freeze
7,pinball123,Xbox One,6.9,Halo: The Master Chief Collection
6,pinball123,Xbox 360,6.9,Don Bradman Cricket 14
7,pinball123,Xbox One,6.9,Assassin's Creed IV: Black Flag
8,pinball123,Xbox One,6.9,Don Bradman Cricket
1,pinball123,Xbox One,6.9,NBA 2K16
1,pinball123,PlayStation 4,6.9,NBA 2K16
8,pinball123,PlayStation 4,6.9,Until Dawn
9,pinball123,PlayStation 4,6.9,Uncharted: The Nathan Drake Collection
9,RickyBooby,Xbox 360,6.9,Kinect Sports
8,RickyBooby,Xbox 360,6.9,Dante's Inferno
8,pinball123,Xbox One,6.9,The Evil Within
8,pinball123,Xbox One,6.9,Alien: Isolation
0,pinball123,Xbox One,6.9,NBA 2K15
9,pinball123,Xbox One,6.9,Sunset Overdrive
9,pinball123,3DS,6.9,Bravely Default
10,pinball123,3DS,6.9,Fire Emblem: Awakening
6,pinball123,Xbox One,6.9,Thief
6,pinball123,Wii U,6.9,Bayonetta 2
9,pinball123,Wii U,6.9,Mario Kart 8
4,pinball123,Wii U,6.9,ZombiU
9,DownByTheRiver,Xbox One,7.0,Tomb Raider: Definitive Edition
10,RickyBooby,Xbox 360,6.9,Alan Wake
4,DownByTheRiver,Xbox One,7.0,Call of Duty: Ghosts
8,DownByTheRiver,Xbox One,7.0,Peggle 2
7,pinball123,Xbox One,6.9,Ryse: Son of Rome
6,DownByTheRiver,Xbox One,7.0,Killer Instinct
8,pinball123,Xbox One,6.9,NBA 2K14
4,pinball123,PlayStation 4,6.9,Killzone: Shadow Fall
1,pinball123,Xbox One,6.9,Call of Duty: Ghosts
8,pinball123,PC,6.9,The Evil Within
8,DownByTheRiver,Xbox One,7.0,FIFA 14
7,DownByTheRiver,Xbox One,7.0,Forza Motorsport 5
7,DownByTheRiver,Xbox One,7.0,Madden NFL 25
7,DownByTheRiver,Xbox One,7.0,NBA 2K14
6,DownByTheRiver,Xbox One,7.0,Assassin's Creed IV: Black Flag
8,ruebush,Xbox One,7.2,Ryse: Son of Rome
7,ruebush,PlayStation 3,7.2,Tiger Woods PGA Tour 14
7,ruebush,Xbox One,7.2,Powerstar Golf
8,ruebush,Xbox One,7.2,Forza Motorsport 5
8,ruebush,Xbox One,7.2,NBA 2K14
8,ruebush,PlayStation Vita,7.2,WRC 4: FIA World Rally Championship
10,corpal_hudson,Xbox One,9.5,Watch Dogs
10,corpal_hudson,Xbox One,9.5,Call of Duty: Advanced Warfare
10,corpal_hudson,Xbox One,9.5,Middle-earth: Shadow of Mordor
9,corpal_hudson,Xbox One,9.5,Call of Duty: Advanced Warfare - Havoc
8,corpal_hudson,PlayStation 4,9.5,Destiny
10,corpal_hudson,Xbox One,9.5,Evolve
10,corpal_hudson,Xbox One,9.5,Killer Instinct
10,corpal_hudson,Xbox One,9.5,DmC: Devil May Cry Definitive Edition
10,corpal_hudson,PlayStation 4,9.5,Onechanbara Z2: Chaos
6,pinball123,PlayStation 3,6.9,Uncharted 3: Drake's Deception
8,pinball123,Xbox One,6.9,Transformers: Devastation
9,pinball123,PlayStation 3,6.9,Uncharted 2: Among Thieves
7,pinball123,Xbox One,6.9,Rise of the Tomb Raider
5,pinball123,Xbox One,6.9,Star Wars Battlefront
6,pinball123,Xbox One,6.9,Far Cry Primal
7,pinball123,DS,6.9,Phoenix Wright: Ace Attorney - Justice for All
9,pinball123,PC,6.9,Total War: WARHAMMER
8,pinball123,PlayStation 4,6.9,The Last of Us Remastered
7,pinball123,Switch,6.9,The Legend of Zelda: Breath of the Wild
8,troyshaun,Xbox One,8.5,NBA 2K14
9,troyshaun,Xbox One,8.5,Dead Rising 3
9,troyshaun,Xbox One,8.5,Diablo III: Ultimate Evil Edition
8,troyshaun,PC,8.5,Homeworld: Deserts of Kharak
2,RickyBooby,Xbox 360,6.9,Catherine
4,RickyBooby,Xbox 360,6.9,Fallout: New Vegas
10,RickyBooby,Xbox 360,6.9,Spec Ops: The Line
2,RickyBooby,Xbox 360,6.9,El Shaddai: Ascension of the Metatron
10,RickyBooby,Xbox One,6.9,Skylanders Swap Force
9,RickyBooby,Xbox 360,6.9,The Witcher 2: Assassins of Kings
5,RickyBooby,Xbox One,6.9,NBA 2K14
1,countyourmacros,PlayStation 4,3.2,Middle-earth: Shadow of Mordor
1,RickyBooby,Xbox 360,6.9,Ben 10 Omniverse 2
1,countyourmacros,Xbox One,3.2,Halo: The Master Chief Collection
5,countyourmacros,Xbox One,3.2,Assassin's Creed Unity
5,countyourmacros,Xbox One,3.2,Battlefield 4
3,countyourmacros,Xbox One,3.2,Destiny
5,countyourmacros,Xbox One,3.2,Far Cry 4
2,RickyBooby,Xbox 360,6.9,Dark Souls II
5,countyourmacros,Xbox One,3.2,Madden NFL 15
7,countyourmacros,Xbox One,3.2,Grand Theft Auto V
2,countyourmacros,Xbox One,3.2,The Witcher 3: Wild Hunt
3,countyourmacros,Xbox One,3.2,The Crew
6,DownByTheRiver,Xbox One,7.0,Titanfall: Expedition
6,DownByTheRiver,Xbox One,7.0,Powerstar Golf
7,DownByTheRiver,Xbox One,7.0,Worms Battlegrounds
5,countyourmacros,Xbox One,3.2,NBA 2K14
3,countyourmacros,Xbox One,3.2,Warframe
7,countyourmacros,Xbox One,3.2,Minecraft: Xbox One Edition
6,countyourmacros,Xbox One,3.2,Assassin's Creed IV: Black Flag
5,countyourmacros,Xbox One,3.2,Call of Duty: Ghosts
0,countyourmacros,Xbox One,3.2,Battlefield 4: Dragon's Teeth
0,countyourmacros,Xbox One,3.2,Forza Motorsport 5
7,DownByTheRiver,Xbox One,7.0,Ryse: Son of Rome
2,countyourmacros,Xbox One,3.2,Ryse: Son of Rome
6,DownByTheRiver,Xbox One,7.0,Max: The Curse of Brotherhood
8,DownByTheRiver,Xbox One,7.0,Watch Dogs
3,DownByTheRiver,Xbox One,7.0,Halo: Spartan Assault
6,DownByTheRiver,Xbox One,7.0,Guacamelee! Super Turbo Championship Edition
7,DownByTheRiver,Xbox One,7.0,EA Sports UFC
3,ruebush,Xbox 360,7.2,NASCAR '15
7,ruebush,Xbox One,7.2,Rory McIlroy PGA Tour
9,ruebush,Xbox One,7.2,Just Cause 3
6,ruebush,Xbox One,7.2,EA Sports UFC 2
7,ruebush,Xbox One,7.2,Rugby Challenge 3
6,ruebush,Xbox One,7.2,MXGP2: The Official Motocross Videogame
9,ruebush,Xbox One,7.2,DiRT Rally
10,ruebush,PlayStation 4,7.2,No Man's Sky
0,Scotty86,Xbox One,0.0,NBA 2K14
5,ruebush,Xbox One,7.2,NASCAR Heat Evolution
2,Scotty86,Xbox One,0.0,Forza Motorsport 5
9,ruebush,Xbox One,7.2,FIFA 17
10,drifter136,Xbox One,0.0,Assassin's Creed IV: Black Flag
10,drifter136,Xbox One,0.0,Assassin's Creed IV: Black Flag - Freedom Cry
5,firefistus,Xbox One,0.0,NBA Live 14
7,McGillotine,Xbox One,5.7,Batman: Arkham Knight
10,pongkrit03,PlayStation 4,8.0,DiRT Rally
9,pongkrit03,PlayStation 4,8.0,Batman: Arkham Knight
8,pongkrit03,PlayStation 4,8.0,Uncharted 4: A Thief's End
9,pongkrit03,PlayStation 4,8.0,Street Fighter V
7,pongkrit03,PlayStation 4,8.0,Odin Sphere Leifthrasir
1,ZYen,PlayStation 4,0.0,NBA 2K14
6,pongkrit03,PlayStation 4,8.0,Lords of the Fallen
0,Atringer149,Xbox One,0.0,NBA 2K14
0,Frankwhite8e,Xbox One,0.0,NBA 2K14
0,Flawed,Xbox One,0.0,NBA 2K14
5,vacant,Xbox 360,4.6,NBA 2K14
3,vacant,PC,4.6,Dragon Age II
2,vacant,Xbox One,4.6,NBA 2K14
5,stewdranley,Xbox One,0.0,NBA 2K14
8,vacant,Xbox One,4.6,Dead Rising 3
5,JayOG,Xbox One,0.0,Magic: Duels of the Planeswalkers 2015
4,RabbitotheT,Xbox One,6.2,Sunset Overdrive
10,RabbitotheT,Xbox One,6.2,Call of Duty: Advanced Warfare
8,RabbitotheT,Xbox One,6.2,Assassin's Creed Unity
0,RabbitotheT,Xbox One,6.2,NHL 15
1,RabbitotheT,Xbox One,6.2,Destiny
9,RabbitotheT,Xbox One,6.2,Far Cry 4
4,RabbitotheT,Xbox One,6.2,Evolve
10,PanthersFanStev,Wii U,8.1,Donkey Kong Country: Tropical Freeze
10,PanthersFanStev,Xbox One,8.1,Titanfall
4,PanthersFanStev,Xbox One,8.1,Transformers: Rise of the Dark Spark
9,PanthersFanStev,Xbox One,8.1,Madden NFL 15
9,PanthersFanStev,Wii U,8.1,Mario Kart 8
7,PanthersFanStev,Xbox One,8.1,Disney Infinity 2.0 Edition
9,PanthersFanStev,Xbox One,8.1,NBA 2K15
9,PanthersFanStev,PlayStation 4,8.1,NBA 2K15
8,PanthersFanStev,Xbox One,8.1,Halo: The Master Chief Collection
8,PanthersFanStev,Wii U,8.1,Mario Party 10
10,RabbitotheT,Xbox One,6.2,Call of Duty: Advanced Warfare - Havoc
8,RabbitotheT,Xbox One,6.2,Magic: Duels of the Planeswalkers 2015
8,PanthersFanStev,Xbox One,8.1,LEGO Batman 3: Beyond Gotham
7,PanthersFanStev,Xbox One,8.1,Toy Soldiers: War Chest
9,PanthersFanStev,Xbox One,8.1,Disney Infinity 3.0 Edition
8,PanthersFanStev,PlayStation 4,8.1,Destiny: The Taken King
6,PanthersFanStev,Xbox 360,8.1,Madden NFL 13
10,PanthersFanStev,Xbox 360,8.1,NBA 2K13
10,PanthersFanStev,Xbox 360,8.1,Transformers: Fall of Cybertron
10,PanthersFanStev,Xbox 360,8.1,Sonic & All-Stars Racing Transformed
10,PanthersFanStev,Xbox 360,8.1,Halo 4
4,PanthersFanStev,Xbox One,8.1,NBA 2K14
9,PanthersFanStev,Xbox 360,8.1,Skylanders Giants
8,PanthersFanStev,Xbox 360,8.1,NBA 2K14
10,PanthersFanStev,Xbox One,8.1,Skylanders Swap Force
3,PanthersFanStev,PlayStation 4,8.1,inFamous: Second Son
7,PanthersFanStev,Xbox One,8.1,Castle Crashers Remastered
10,PanthersFanStev,Xbox One,8.1,Halo 5: Guardians
6,PanthersFanStev,Xbox One,8.1,Call of Duty: Black Ops III
8,PanthersFanStev,Xbox One,8.1,Ryse: Son of Rome
6,PanthersFanStev,Xbox One,8.1,NBA 2K16
9,PanthersFanStev,Xbox 360,8.1,Gears of War 2
7,PanthersFanStev,3DS,8.1,Star Fox 64 3D
1,ZYen,Xbox One,0.0,NBA 2K14
8,PanthersFanStev,Xbox 360,8.1,LEGO Batman 2: DC Super Heroes
9,pongkrit03,PlayStation 4,8.0,Resident Evil HD Remaster
9,pongkrit03,PlayStation 4,8.0,Helldivers
10,jtassassins,PlayStation 4,9.1,Dark Souls III
7,JeremyDoesGames,PlayStation 4,8.4,Call of Duty: WWII
9,danilomms,PlayStation 4,0.0,Back to Bed
5,shogun221,PlayStation 4,0.0,Mega Man Legacy Collection
7,SortOfCritic,Nintendo 64,8.4,Super Smash Bros.
0,gameuser22308,PlayStation 4,0.0,Armello
9,MrBaconz,Xbox 360,8.1,Mirror's Edge
9,MrBaconz,PlayStation 4,8.1,inFamous: Second Son
9,kevin1979,PlayStation 4,0.0,Grow Home
4,Aymerick,PlayStation 4,0.0,Nobunaga's Ambition: Sphere of Influence
10,ablaise82,PlayStation 3,3.0,Dragon's Crown
9,lordsuarez,PlayStation 4,8.9,Metal Gear Solid V: Ground Zeroes
9,Spookitus,PlayStation 3,8.5,The Evil Within
10,Greenhunter17,3DS,7.6,Pokemon X
8,Greenhunter17,DS,7.6,Pokemon Diamond Version
8,Dal_ReviewedDat,PC,7.2,Football Manager 2013
8,Dal_ReviewedDat,PlayStation 4,7.2,NBA 2K16
8,Dal_ReviewedDat,PlayStation 4,7.2,Gone Home: Console Edition
9,Dal_ReviewedDat,PlayStation 4,7.2,Fallout 4: Contraptions Workshop
8,Dal_ReviewedDat,PlayStation 4,7.2,Fallout 4: Vault-Tec Workshop
0,ablaise82,PlayStation 4,3.0,Divinity: Original Sin Enhanced Edition
9,Dal_ReviewedDat,PlayStation 4,7.2,Tricky Towers
5,ablaise82,PlayStation 4,3.0,Enter the Gungeon
9,lordsuarez,iOS,8.9,The Simpsons: Tapped Out
10,lordsuarez,PlayStation 3,8.9,Need for Speed: Most Wanted - A Criterion Game
8,Panzidane,Xbox One,8.2,Naruto Shippuden: Ultimate Ninja Storm 4
8,Dal_ReviewedDat,PC,7.2,DEADBOLT
6,njja02,PlayStation 4,6.4,The Evil Within 2
10,Dal_ReviewedDat,PC,7.2,Sid Meier's Civilization V
7,Dal_ReviewedDat,PlayStation 4,7.2,Galak-Z: The Dimensional
9,Dal_ReviewedDat,PC,7.2,South Park: The Stick of Truth
9,Dal_ReviewedDat,PlayStation 4,7.2,Fallout 4: Automatron
9,Dal_ReviewedDat,PC,7.2,Darkest Dungeon
7,Dal_ReviewedDat,PlayStation 4,7.2,Fallout 4: Wasteland Workshop
9,lordsuarez,PlayStation 3,8.9,Need for Speed: Rivals
10,lordsuarez,PlayStation 3,8.9,LEGO Harry Potter: Years 5-7
10,lordsuarez,PlayStation 3,8.9,Rayman Legends
7,Dal_ReviewedDat,PlayStation 4,7.2,Table Top Racing: World Tour
7,Panzidane,Wii U,8.2,Mighty No. 9
10,Panzidane,Wii U,8.2,The Legend of Zelda: Breath of the Wild
8,TheCornflex,PSP,7.1,Monster Hunter Freedom 2
10,TheCornflex,PC,7.1,Impossible Creatures
10,TheCornflex,PC,7.1,Dota 2
2,Dal_ReviewedDat,PlayStation 4,7.2,Super Meat Boy
7,TheCornflex,PC,7.1,AdVenture Capitalist
4,Dal_ReviewedDat,PlayStation 4,7.2,Assassin's Creed Syndicate
10,Dal_ReviewedDat,PlayStation 4,7.2,Fallout 4
9,TheCornflex,PC,7.1,Cities: Skylines
8,TheCornflex,PC,7.1,Planet Coaster
8,Dal_ReviewedDat,PlayStation 4,7.2,Gauntlet: Slayer Edition
7,Dal_ReviewedDat,PlayStation 4,7.2,King's Quest Chapter 1: A Knight to Remember
8,Panzidane,Xbox One,8.2,Gears of War 4
8,Panzidane,3DS,8.2,New Super Mario Bros. 2
9,TheCornflex,PlayStation 4,7.1,Until Dawn
7,TheCornflex,PlayStation 2,7.1,Dragon Ball Z: Budokai
9,Dal_ReviewedDat,PlayStation 4,7.2,Rocket League
9,Dal_ReviewedDat,PlayStation 4,7.2,The Elder Scrolls Online: Tamriel Unlimited
9,Dal_ReviewedDat,PlayStation 4,7.2,Journey
8,Dal_ReviewedDat,PlayStation 4,7.2,LIMBO
5,Dal_ReviewedDat,PlayStation 4,7.2,Sound Shapes
6,Dal_ReviewedDat,PlayStation 4,7.2,Lara Croft and the Temple of Osiris
3,Dal_ReviewedDat,PlayStation 4,7.2,Grow Home
7,Dal_ReviewedDat,PlayStation 4,7.2,Teslagrad
5,Dal_ReviewedDat,PlayStation 4,7.2,Super Time Force Ultra
8,Panzidane,Xbox One,8.2,Attack on Titan
10,Panzidane,Xbox 360,8.2,Guitar Hero III: Legends of Rock
7,TheCornflex,PC,7.1,Assassin's Creed III
6,TheCornflex,PlayStation 3,7.1,Assassin's Creed: Revelations
3,Dal_ReviewedDat,PlayStation 4,7.2,Aaru's Awakening
10,Dal_ReviewedDat,PlayStation 4,7.2,Bloodborne
9,Dal_ReviewedDat,PlayStation 4,7.2,Rayman Legends
6,Dal_ReviewedDat,PlayStation 4,7.2,Race the Sun
8,Dal_ReviewedDat,PlayStation 4,7.2,Hohokum
7,Dal_ReviewedDat,PlayStation 4,7.2,The Unfinished Swan
5,Dal_ReviewedDat,PlayStation 4,7.2,ETHER One
8,Dal_ReviewedDat,PlayStation 4,7.2,Tropico 5
7,Dal_ReviewedDat,PlayStation 4,7.2,Metal Gear Solid V: Ground Zeroes
9,Panzidane,PlayStation 4,8.2,Uncharted 4: A Thief's End
10,Panzidane,Switch,8.2,The Legend of Zelda: Breath of the Wild
10,Panzidane,PlayStation 4,8.2,One Piece: Pirate Warriors 3
8,TheCornflex,PlayStation 3,7.1,inFamous
10,Dal_ReviewedDat,PlayStation 4,7.2,The Last of Us Remastered
9,Dal_ReviewedDat,PlayStation 4,7.2,Final Fantasy XIV Online: A Realm Reborn
5,Dal_ReviewedDat,PlayStation 4,7.2,CastleStorm: Definitive Edition
8,Dal_ReviewedDat,PlayStation 4,7.2,Valiant Hearts: The Great War
5,Dal_ReviewedDat,PlayStation 4,7.2,Injustice: Gods Among Us - Ultimate Edition
8,Dal_ReviewedDat,PlayStation 4,7.2,Child of Light
8,Dal_ReviewedDat,PlayStation 4,7.2,Dead or Alive 5: Last Round
6,Dal_ReviewedDat,PlayStation 4,7.2,Oddworld: Abe's Oddysee - New 'n' Tasty
6,Dal_ReviewedDat,PlayStation 4,7.2,White Night
9,Dal_ReviewedDat,PlayStation 4,7.2,FIFA 14
2,njja02,Xbox One,6.4,Dead Rising 4
6,njja02,Xbox One,6.4,Gears of War: Ultimate Edition
3,njja02,PlayStation 4,6.4,Batman: The Telltale Series
8,TheCornflex,PlayStation 4,7.1,LIMBO
9,Dal_ReviewedDat,PlayStation 4,7.2,Evolve
8,Dal_ReviewedDat,PC,7.2,This War of Mine
10,Dal_ReviewedDat,PlayStation 4,7.2,Dragon Age: Inquisition
2,Dal_ReviewedDat,PlayStation 4,7.2,Monopoly: Family Fun Pack
6,Dal_ReviewedDat,PlayStation 4,7.2,RISK
3,Dal_ReviewedDat,PlayStation 4,7.2,The Binding of Isaac: Rebirth
9,Dal_ReviewedDat,PlayStation 4,7.2,Don't Starve: Reign of Giants
5,Dal_ReviewedDat,PlayStation 4,7.2,Game of Thrones: Episode One - Iron From Ice
7,Dal_ReviewedDat,PlayStation 4,7.2,The Evil Within
5,njja02,PlayStation 4,6.4,Dishonored 2
3,TheCornflex,PlayStation 3,7.1,Enslaved: Odyssey to the West
2,njja02,PlayStation 4,6.4,PlayStation VR WORLDS
9,njja02,PlayStation 4,6.4,Titanfall 2
6,njja02,PlayStation 4,6.4,Batman: Arkham VR
8,TheCornflex,PlayStation 2,7.1,Harry Potter and the Goblet of Fire
8,TheCornflex,PlayStation 3,7.1,MotorStorm: Pacific Rift
8,TheCornflex,PC,7.1,Battlefield 3
7,TheCornflex,Xbox 360,7.1,Battlefield: Bad Company
5,TheCornflex,PlayStation 3,7.1,Afrika
6,TheCornflex,PlayStation 3,7.1,PAIN
5,TheCornflex,PlayStation 3,7.1,Super Stardust HD
4,TheCornflex,PlayStation 3,7.1,Wipeout HD
4,TheCornflex,PlayStation 3,7.1,Burnout Paradise
8,TheCornflex,PlayStation 3,7.1,LittleBigPlanet
4,njja02,PlayStation 4,6.4,Call of Duty: Infinite Warfare
6,njja02,PlayStation 4,6.4,Watch Dogs 2
7,njja02,PC,6.4,BioShock 2
