user_score,publisher,rating,title,metascore,platform,genre,developer
7,Warner Bros. Interactive Entertainment,M,The Lord of the Rings: War in the North,63,"PlayStation 3,PC,Xbox 360","Role-Playing,Action RPG,Action RPG",Snowblind Studios
6.2,Activision,T,GoldenEye 007: Reloaded,72,"PlayStation 3,Xbox 360,Xbox 360","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade","Eurocom Entertainment Software, Eurocom"
3.2,Activision,M,Call of Duty: Modern Warfare 3,88,"PlayStation 3,PC,Xbox 360","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade","Infinity Ward, Sledgehammer Games"
7.7,Koei Tecmo Games,T,Dynasty Warriors 7: Xtreme Legends,64,PlayStation 3,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",Omega Force
8.3,Warner Bros. Interactive Entertainment,E10+,LEGO Harry Potter: Years 5-7,76,"PlayStation 3,3DS,iPhone/iPad,PC,PlayStation Vita,Xbox 360","Action Adventure,Fantasy,General,Fantasy",Traveller's Tales
6.5,Bethesda Softworks,M,The Elder Scrolls V: Skyrim,92,"PlayStation 3,PC,Xbox 360","Role-Playing,First-Person,First-Person,Western-Style",Bethesda Game Studios
3.1,Maximum Family Games,T,JASF: Jane's Advanced Strike Fighters,41,"PlayStation 3,PC,Xbox 360","Action,Simulation,Flight,Flight,Combat",Trickstar Games
8.2,PopCap,E,Bejeweled 3,76,"PlayStation 3,PC,Xbox 360","Miscellaneous,Puzzle,Puzzle,Matching,Matching",PopCap
4.7,Telltale Games,T,Jurassic Park: The Game,53,"PlayStation 3,iPhone/iPad,PC,Xbox 360","Adventure,General,General,Visual Novel,Point-and-Click",Telltale Games
6.5,SCEA,E10+,Medieval Moves: Deadmund's Quest,61,PlayStation 3,"Action Adventure,Fantasy,General,Fantasy",Zindagi Games
6.5,Capcom,T,Ultimate Marvel vs. Capcom 3,80,"PlayStation 3,PC,PlayStation 4,PlayStation Vita,Xbox 360,Xbox One","Action,Fighting,Fighting,2D,2D",Capcom
5.2,SCEA,E,Carnival Island,66,PlayStation 3,"Miscellaneous,Party,Party,Party / Minigame",Magic Pixel Games
4.6,SCEA,E,EyePet & Friends,65,PlayStation 3,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",SCEE London Studio
8.4,Ubisoft,E10+,Rayman Origins,87,"PlayStation 3,3DS,PC,PlayStation Vita,Xbox 360","Action,Action Adventure,Adventure,General,Platformer,Fantasy,Platformer,2D,2D",UBlart Montpellier
7.6,Ubisoft,M,Assassin's Creed: Revelations,80,"PlayStation 3,PC,Xbox 360","Action Adventure,Historic,Historic,Open-World",Ubisoft Montreal
6.3,Electronic Arts,T,Need for Speed: The Run,64,"PlayStation 3,3DS,PC,Xbox 360","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Black Box
3.4,Mastiff,T,Heavy Fire: Afghanistan,39,"PlayStation 3,3DS,PC","Action,Shooter,Shooter,First-Person,Light Gun,Modern,Modern,Arcade",Teyon
7.8,THQ,M,Saints Row: The Third,82,"PlayStation 3,PC,Xbox 360","Action Adventure,Modern,Modern,Open-World",Volition Inc.
8.1,Atlus,T,The King of Fighters XIII,77,"PlayStation 3,PC,Xbox 360","Action,Fighting,Fighting,2D,2D",SNK Playmore
6.7,Namco Bandai Games America,T,Tekken Hybrid,65,PlayStation 3,"Action,Fighting,Fighting,3D,3D",Namco Bandai Games
6.9,THQ,T,WWE '12,72,"PlayStation 3,Xbox 360","Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Yuke's
6,Ubisoft,E10+,Just Dance 3,75,"PlayStation 3,Xbox 360","Action,Miscellaneous,Rhythm,Dancing,Dancing",Ubisoft
5.7,Ubisoft,E10+,The Adventures of Tintin: The Game,59,"PlayStation 3,3DS,PC,Xbox 360","Adventure,General,General",Ubisoft Montpellier
8.4,Sega,E,Sonic CD,80,"PlayStation 3,iPhone/iPad,PC,Xbox 360","Action,Platformer,Platformer,2D,2D",Sega
7.4,Electronic Arts,M,Battlefield 3: Back to Karkand,83,"PlayStation 3,PC,Xbox 360","Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",EA DICE
7.2,Atlus,E10+,Trine 2,85,"PlayStation 3,PC,Xbox 360","Action,Platformer,Platformer,2D,2D","Frozenbyte, Inc."
8.1,Oddworld Inhabitants,T,Oddworld: Stranger's Wrath HD,82,"PlayStation 3,PC,PlayStation Vita","Action Adventure,Fantasy,General,Fantasy",Just Add Water
5,Doublesix,T,All Zombies Must Die!,67,"PlayStation 3,PC,Xbox 360","Action,General,General",Doublesix
6.2,Electronic Arts,E10+,NFL Blitz,80,"PlayStation 3,Xbox 360","Sports,Traditional,Team,Football,Arcade,Arcade",EA Tiburon
4.8,InXile Entertainment,T,Choplifter HD,71,"PlayStation 3,PC,Xbox 360","Action,General,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",InXile Entertainment
6.5,Crocodile Entertainment,E,Zack Zero,60,"PlayStation 3,PC","Action,Platformer,Platformer,2D,2D",Crocodile Entertainment
6.6,Konami,T,Lucha Libre AAA Heroes del Ring,49,"Xbox 360,PlayStation 3","Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Immersion Software & Graphics
4.9,Electronic Arts,M,Dead Space Ignition,35,"Xbox 360,PlayStation 3","Miscellaneous,Puzzle,Action,Shooter,Puzzle,Puzzle,Third-Person,Action,Sci-Fi",Sumo Digital
6.8,Electronic Arts,M,Medal of Honor,74,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade","Dice, Danger Close"
5.6,Sega,E,Sonic the Hedgehog 4: Episode I,72,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Action,General,Platformer,Platformer,2D,2D",Dimps Corporation
6,Activision,T,Cabela's Dangerous Hunts 2011,55,"Xbox 360,iPhone/iPad,PlayStation 3","Sports,Individual,Nature,Hunting,Hunting",Activision
4.9,JoWooD Entertainment AG,T,Arcania: Gothic 4,64,"Xbox 360,PC","Role-Playing,General,General,Action RPG",Spellbound
2.1,Seven45 Studios,T,Power Gig: Rise of the SixString,36,"Xbox 360,PlayStation 3","Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music",Seven45 Studios
8.5,Namco Bandai Games,T,Naruto Shippuden: Ultimate Ninja Storm 2,74,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Fighting,Fighting,3D,3D",CyberConnect2
4.8,Conspiracy Entertainment,T,Rock of the Dead,48,"Xbox 360,PlayStation 3","Action,Miscellaneous,Rhythm,Music,Music",Epicenter Studios
5.9,Konami,E,Pro Evolution Soccer 2011,79,"Xbox 360,3DS,iPhone/iPad,PC,PlayStation 2,PlayStation 3","Sports,Traditional,Team,Soccer,Sim,Sim",Konami
5.3,D3Publisher,E10+,Ben 10 Ultimate Alien: Cosmic Destruction,51,"Xbox 360,PlayStation 2,PlayStation 3","Action,General,General","Papaya Studios, Papaya Studio"
5.1,Konami,M,Saw II: Flesh & Blood,47,"Xbox 360,PlayStation 3","Action Adventure,Horror,Horror,Survival",Zombie Studios
9.2,Sega,M,Vanquish,84,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",PlatinumGames
7.9,Activision,T,DJ Hero 2,86,"Xbox 360,PlayStation 3","Action,Miscellaneous,Rhythm,Music,Music",FreeStyleGames
5.8,Deep Silver,E10+,WRC: FIA World Rally Championship,66,"Xbox 360,3DS,PC,PlayStation 3","Driving,Racing,Rally / Offroad",Milestone S.r.l
8,EA Sports,T,EA Sports MMA,79,"Xbox 360,iPhone/iPad,PlayStation 3","Action,Sports,Fighting,Fighting,Individual,Wrestling,Wrestling,Combat,Boxing / Martial Arts",EA Tiburon
7.8,THQ,E10+,Costume Quest,74,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Role-Playing,Action RPG,Action RPG",Double Fine Productions
8.2,Bethesda Softworks,M,Fallout: New Vegas,84,"Xbox 360,PC,PlayStation 3","Role-Playing,Action RPG,First-Person,First-Person,Western-Style",Obsidian Entertainment
8,Team Meat,T,Super Meat Boy,90,"Xbox 360,PC,PlayStation 4,PlayStation Vita,Switch,Wii U","Action,Platformer,Platformer,2D,2D",Team Meat
4.8,Ubisoft,M,CSI: Crime Scene Investigation: Fatal Conspiracy,42,"Xbox 360,PC,PlayStation 3","Adventure,General,General",Telltale Games
5.3,Ubisoft,T,Shaun White Skateboarding,61,"Xbox 360,PC,PlayStation 3","Sports,Alternative,Individual,Other,Other,Skate / Skateboard",Ubisoft Montreal
8.3,Rockstar Games,M,Red Dead Redemption: Undead Nightmare Pack,87,"Xbox 360,PlayStation 3","Action Adventure,Historic,General,Historic,Open-World",Rockstar San Diego
6.6,Electronic Arts,E,Monopoly Streets,66,"Xbox 360,PlayStation 3","Miscellaneous,Board Games,Board Games,Board / Card Game",Electronic Arts
6.6,Activision,E,Tony Hawk: Shred,53,"Xbox 360,PlayStation 3","Sports,Alternative,Individual,Skateboarding,Skating,Skateboarding,Skate / Skateboard",Robomodo
7.5,THQ,T,WWE SmackDown vs. Raw 2011,75,"Xbox 360,PlayStation 2,PlayStation 3","Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Yuke's
7.3,Electronic Arts,T,The Sims 3,76,"Xbox 360,3DS,iPhone/iPad,PC,PlayStation 3","Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",The Sims Studio
8.3,MTV Games,T,Rock Band 3,93,"Xbox 360,PlayStation 3","Action,Miscellaneous,Rhythm,Music,Music",Harmonix Music Systems
6.1,Ubisoft,T,Bloody Good Time,55,"Xbox 360,PC","Action,Shooter,Shooter,First-Person,Rail,Modern,Modern,Arcade",Ubisoft
6.5,Microsoft Game Studios,M,Fable III,80,"Xbox 360,PC","Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",Lionhead Studios
5.8,LucasArts,T,Star Wars: The Force Unleashed II,61,"Xbox 360,PC,PlayStation 3","Action,General,General",LucasArts
4.3,Atari,E10+,Haunted House,50,"Xbox 360,PC","Action,General,General",ImaginEngine
8.2,Microsoft Game Studios,E,Pinball FX 2,88,"Xbox 360,PC,Xbox One","Action,Miscellaneous,Parlor,Pinball,Pinball",Zen Studios
6.4,Activision,M,Blood Drive,40,"Xbox 360,PlayStation 3","Simulation,Driving,Racing,General,General,Vehicle,Combat",Sidhe Interactive
4.3,THQ,E10+,Megamind: Ultimate Showdown,33,"Xbox 360,PlayStation 3","Action,Adventure,General,General,General","THQ Australia, THQ Studio Australia"
7.5,Namco Bandai Games,T,Dragon Ball: Raging Blast 2,57,"Xbox 360,PlayStation 3","Action,Fighting,Fighting,3D,3D",Spike
7.1,Koei Tecmo Games,M,Fist of the North Star: Ken's Rage,59,"Xbox 360,PlayStation 3","Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",Koei
7.1,Activision,T,James Bond 007: Blood Stone,62,"Xbox 360,PC,PlayStation 3","Driving,Mission-based,Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Bizarre Creations
7.4,Konami,E,Yu-Gi-Oh! 5D's Decade Duels,46,Xbox 360,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",Konami
6.4,Konami,E10+,DanceMasters,63,Xbox 360,"Action,Miscellaneous,Rhythm,Dancing,Dancing",GCP1
4.8,Ubisoft,T,Fighters Uncaged,32,Xbox 360,"Action,Fighting,Fighting,3D,3D",Ubisoft
4,Ubisoft,T,MotionSports,40,Xbox 360,"Sports,General,General",Ubisoft Milan
2.3,Sega,E,Sonic Free Riders,47,Xbox 360,"Sports,Racing,Alternative,Arcade,Individual,Other,Other,Automobile",Sega
7.5,Ubisoft,E,Your Shape: Fitness Evolved,73,Xbox 360,"Sports,Miscellaneous,General,Exercise / Fitness",Ubisoft Montreal
6.3,Microsoft Game Studios,E,Kinect Adventures!,61,Xbox 360,"Miscellaneous,Adventure,General,General,Party / Minigame",Good Science Studio
3.3,Microsoft Game Studios,E,Kinectimals,74,"Xbox 360,iPhone/iPad","Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",Frontier Developments
7.6,MTV Games,T,Dance Central,82,Xbox 360,"Action,Miscellaneous,Rhythm,Dancing,Dancing",Harmonix Music Systems
5,Microsoft Game Studios,E,Kinect Joy Ride,52,Xbox 360,"Driving,Racing,Arcade,Arcade,Automobile",BigPark
7.4,Microsoft Game Studios,E10+,Kinect Sports,73,Xbox 360,"Sports,General,General",Rare Ltd.
8.6,Cave,T,Guwange,76,Xbox 360,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",Cave
6.3,Activision,M,Call of Duty: Black Ops,87,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Treyarch
6.6,Focus Home Interactive,E10+,Faery: Legends of Avalon,57,"Xbox 360,PC,PlayStation 3","Role-Playing,General,General",Spiders
6.6,THQ,E10+,Marvel Super Hero Squad: The Infinity Gauntlet,55,"Xbox 360,3DS,PlayStation 3","Action,General,General",THQ
7,EA Sports,E,NBA Jam,75,"Xbox 360,PlayStation 3","Sports,Traditional,Team,Basketball,Arcade,Arcade",EA Canada
6.4,Activision,T,Apache: Air Assault,70,"Xbox 360,PC,PlayStation 3","Simulation,Flight,Helicopter,Helicopter,Combat",Gaijin Entertainment
5.8,EA Games,E,Create,60,"Xbox 360,PC,PlayStation 3","Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",EA Bright Light
5.4,EA Sports,E,EA Sports Active 2,68,"Xbox 360,iPhone/iPad,PlayStation 3","Sports,Miscellaneous,General,Exercise / Fitness",EA Canada
7.1,Electronic Arts,E10+,Need for Speed: Hot Pursuit,88,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Driving,Racing,Arcade,Arcade,Automobile",Criterion Games
5,Electronic Arts,T,"Harry Potter and the Deathly Hallows, Part 1",38,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade",EA Bright Light
6.7,Team 17,T,Alien Breed 3: Descent,68,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Team 17
8.3,Ubisoft,M,Assassin's Creed: Brotherhood,89,"Xbox 360,PC,PlayStation 3","Action Adventure,Historic,Historic,Open-World",Ubisoft Montreal
5.5,Majesco Games,E,Zumba Fitness: Join the Party,42,"Xbox 360,PlayStation 3","Sports,Miscellaneous,General,Exercise / Fitness","Pipeworks Software, Inc."
7.8,Namco Bandai Games,E,Pac-Man Championship Edition DX,93,"Xbox 360,iPhone/iPad,PlayStation 3","Adventure,General,Action,General,General,Arcade",Namco Bandai Games
3.7,Warner Bros. Interactive Entertainment,E,Game Party: In Motion,33,Xbox 360,"Sports,Miscellaneous,General,Party,Party,Party / Minigame",Farsight Studios
3.7,Hudson Entertainment,E10+,Deca Sports Freedom,26,Xbox 360,"Sports,General,General",AI
6,Microsoft Game Studios,M,Fable III: Understone Quest Pack,50,"Xbox 360,PC","Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",Lionhead Studios
7.5,Namco Bandai Games,T,Enslaved: Odyssey to the West - Pigsy's Perfect 10,68,"Xbox 360,PlayStation 3","Action Adventure,Modern,General,Modern",Ninja Theory
8.1,Namco Bandai Games America,T,Majin and the Forsaken Kingdom,74,"Xbox 360,PlayStation 3","Action,Action Adventure,General,Fantasy,General,Fantasy",Game Republic
7.7,Namco Bandai Games America,M,Splatterhouse,62,"Xbox 360,PlayStation 3","Action,Beat-'Em-Up,Beat-'Em-Up,3D","Namco Bandai Games America, Namco Bandai Games"
4.9,2K Games,M,Mafia II: Joe's Adventures,61,"Xbox 360,PC,PlayStation 3","Action Adventure,Historic,General,Historic,Open-World",2K Czech
7.4,Sega,E10+,Crazy Taxi,59,"Xbox 360,iPhone/iPad,PC,PlayStation 2,PlayStation 3","Driving,Racing,Arcade,Arcade,Automobile",Hitmaker
7.1,Deep Silver,E10+,nail'd,64,"Xbox 360,PC,PlayStation 3","Driving,Racing,Arcade,Arcade,Automobile",Techland
8.3,SouthPeak Games,E10+,SBK X: Superbike World Championship,74,"Xbox 360,PC,PlayStation 3","Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",Milestone S.r.l
6.2,Bongfish,T,Harms Way,65,Xbox 360,"Action,General,General",Bongfish
5.7,Disney Interactive Studios,T,TRON: Evolution,58,"Xbox 360,PC,PlayStation 3","Action,General,Action Adventure,Fantasy,General,Fantasy",Propaganda Games
6.7,Microsoft Game Studios,E,Doritos Crash Course,74,Xbox 360,"Action,Driving,Platformer,General,Platformer,2D,2D",Wanako Studios
8.3,Hudson Entertainment,E,Bomberman Live: Battlefest,70,Xbox 360,"Miscellaneous,Puzzle,Action,General,Puzzle,Action",Hudson Entertainment
8.3,Zen Studios,E,Pinball FX 2: Marvel Pinball,86,"Xbox 360,PC","Action,Miscellaneous,Parlor,Pinball,Pinball",Zen Studios
6.9,Konami,E10+,X-Men: The Arcade Game,70,"Xbox 360,iPhone/iPad,PlayStation 3","Action,Beat-'Em-Up,Beat-'Em-Up,2D",Konami
7,Bethesda Softworks,M,Quake Arena Arcade,69,Xbox 360,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",id Software
8.1,THQ,E10+,Costume Quest: Grubbins on Ice,83,"Xbox 360,PC,PlayStation 3","Role-Playing,Action RPG,Action RPG",Double Fine Productions
6.1,Bethesda Softworks,M,Fallout: New Vegas - Dead Money,70,"Xbox 360,PC,PlayStation 3","Role-Playing,First-Person,First-Person,Western-Style",Obsidian Entertainment
7.7,EA Games,M,Battlefield: Bad Company 2 Vietnam,88,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",EA DICE
6.5,NinjaBee,E10+,A World of Keflings,77,"Xbox 360,PC,Wii U","Action,Strategy,General,Breeding/Constructing,General,Breeding/Constructing",NinjaBee
6.4,Electronic Arts,E,MicroBot,60,"Xbox 360,PlayStation 3","Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Top-Down",Naked Sky Entertainment
7.1,Halfbrick Studios,E10+,Raskulls,75,Xbox 360,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",Halfbrick Studios
7,Capcom,M,Dead Rising 2: Case West,74,Xbox 360,"Action Adventure,Horror,Horror,Survival",Blue Castle Games
8.1,Electronic Arts,T,DeathSpank: Thongs of Virtue,78,"Xbox 360,PC,PlayStation 3","Role-Playing,Action RPG,Action RPG",Hothead Games
8.1,Microsoft Game Studios,E,ilomilo,81,Xbox 360,"Miscellaneous,Puzzle,Action,General,Puzzle,Puzzle,Action",Southend Interactive
7.5,Atari,T,Venetica,42,"Xbox 360,PC,PlayStation 3","Role-Playing,Third-Person,Third-Person,General",Deck 13
1.2,Square Enix,M,Mindjack,43,"Xbox 360,PlayStation 3","Action,Shooter,Shooter,Third-Person,Sci-Fi,Modern,Arcade",FeelPlus
6.6,TopWare Interactive,M,Two Worlds II,67,"Xbox 360,PC,PlayStation 3","Role-Playing,Third-Person,Third-Person,General,Action RPG",Reality Pump
8.6,Electronic Arts,M,Dead Space 2,90,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Visceral Games
4.4,Destineer,T,Breach,57,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",Atomic Games
5.9,Capcom,T,Bionic Commando Rearmed 2,62,"Xbox 360,PlayStation 3","Action,Platformer,Platformer,2D,3D,2D,3D",Fatshark AB
6.4,Activision,M,Call of Duty: Black Ops - First Strike,78,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Modern,Historic,Arcade",Treyarch
7.9,THQ,T,You Don't Know Jack,82,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Miscellaneous,Trivia / Game Show,Trivia / Game Show","Jellyvision, Iron Galaxy Studios"
4.8,Namco Bandai Games,E,Body and Brain Connection,57,Xbox 360,"Miscellaneous,Puzzle,Puzzle,Puzzle,Logic,Logic",Namco Bandai Games
6.4,Atari,T,Test Drive Unlimited 2,68,"Xbox 360,PC,PlayStation 3","Driving,Racing,Simulation,General,General,Automobile",Eden
8.1,THQ,E10+,Stacking,84,"Xbox 360,PC,PlayStation 3","Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",Double Fine Productions
7.1,Konami,T,Hard Corps: Uprising,75,"Xbox 360,PlayStation 3","Action,Platformer,Platformer,Shooter,2D,2D,Scrolling,Shoot-'Em-Up,Vertical",Arc System Works
7.1,THQ,E10+,de Blob 2,77,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Adventure,General,Platformer,Platformer,3D,3D",Blue Tongue Entertainment
7.1,Capcom,T,Marvel vs. Capcom 3: Fate of Two Worlds,85,"Xbox 360,PlayStation 3","Action,Fighting,Fighting,2D,2D",Capcom
5,Sega,T,Dreamcast Collection,53,"Xbox 360,PC","Miscellaneous,Compilation,Compilation",Sega
5.6,Namco Bandai Games,M,Knights Contract,49,"Xbox 360,PlayStation 3","Action Adventure,Adventure,Third-Person,General,Fantasy,Fantasy",Game Republic
7.6,Electronic Arts,M,Bulletstorm,84,"Xbox 360,PC,PlayStation 3","General,Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade","Epic Games, People Can Fly"
7.2,PopCap,E,Bejeweled Blitz Live,68,Xbox 360,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",Torpex Games LLC
7.8,Microsoft Game Studios,M,Fable III: Traitor's Keep Quest Pack,77,"Xbox 360,PC","Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",Lionhead Studios
6.8,Electronic Arts,M,Dead Space 2: Severed,57,"Xbox 360,PlayStation 3","Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Visceral Games
8,Paramount Digital Entertainment,E10+,Rango,68,"Xbox 360,PlayStation 3","Action Adventure,Historic,General,Historic",Behaviour Interactive
7.4,EA Sports,M,Fight Night Champion,86,"Xbox 360,PlayStation 3","Sports,Traditional,Individual,Boxing,Boxing,Combat,Boxing / Martial Arts",EA Canada
8.5,Ubisoft,T,Beyond Good & Evil HD,84,"Xbox 360,PlayStation 3","Action Adventure,Fantasy,General,Fantasy",Ubisoft
8.3,Ubisoft,M,Assassin's Creed: Brotherhood - The Da Vinci Disappearance,75,"Xbox 360,PlayStation 3","Action Adventure,Historic,Historic,Open-World",Ubisoft Montreal
6.8,2K Sports,E,Major League Baseball 2K11,69,"Xbox 360,PC,PlayStation 2,PlayStation 3","Sports,Traditional,Team,Baseball,Sim,Sim",Visual Concepts
3.4,Yoostar Entertainment Group,T,Yoostar 2: In The Movies,50,"Xbox 360,PlayStation 3","Miscellaneous,Party,Party",Blitz Games Studios
7.7,Microsoft Game Studios,T,Torchlight,81,"Xbox 360,PC","Role-Playing,Action RPG,Action RPG",Runic Games
4.5,Electronic Arts,M,Dragon Age II,79,"Xbox 360,PC,PlayStation 3","Role-Playing,PC-style RPG,Action RPG",BioWare
4.8,Konami,T,Battle: Los Angeles,39,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Saber Interactive
8.2,2K Sports,E,Top Spin 4,84,"Xbox 360,PlayStation 3","Sports,Traditional,Individual,Tennis,Tennis",2K Czech
7.4,Microsoft Game Studios,M,Halo: Reach - Defiant Map Pack,81,Xbox 360,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade","Certain Affinity, Bungie"
6.7,Microsoft Game Studios,T,Full House Poker,77,Xbox 360,"Miscellaneous,Parlor,Gambling,Gambling",Microsoft Game Studios
6,THQ,M,Homefront,70,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Kaos Studios
7.7,LucasArts,E10+,LEGO Star Wars III: The Clone Wars,75,"Xbox 360,3DS,PC,PlayStation 3","Action Adventure,Sci-Fi,Sci-Fi,General",Traveller's Tales
7.5,EA Games,M,Crysis 2,84,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Crytek
3.4,Atari,E10+,Ghostbusters: Sanctum of Slime,45,"Xbox 360,PC,PlayStation 3","Action Adventure,Modern,Sci-Fi,Sci-Fi,General",Behavior Studios
7.6,Ignition Entertainment,T,Swarm,69,"Xbox 360,PlayStation 3","Miscellaneous,General,General",Hothead Games
